ID,collection_date,longitude,latitude
1012,2024-11-16,4004533.99091989,2959038.1677322
1013,2024-11-16,3995202.43927361,2961512.22119743
1014,2024-11-26,4020291.51393816,2951245.36957151
1015,2024-11-17,4004020.27422776,2975605.10498024
1016,2024-11-17,4015016.09778691,2960476.58204372
1017,2024-11-22,3996114.11209152,2956826.12515408
1018,2024-11-22,4004920.22731398,2955020.56276395
1019,2024-11-20,3986113.60209369,2943147.62730746
1020,2024-11-23,3998596.8235527,2960124.27358728
1021,2024-11-19,4024658.36022053,2964643.36955594
1022,2024-11-18,4004941.60172359,2952245.745342
1023,2024-11-22,4005900.30946913,2954574.67650177
1024,2024-11-23,4002743.62994098,2953047.60944978
1025,2024-11-22,4024290.57686383,2961271.44967167
1026,2024-11-22,4022437.28331493,2961515.36175537
1027,2024-11-18,4004293.30556081,2956854.68002078
1028,2024-11-25,3996255.23933958,2956217.96539405
1029,2024-11-18,3998566.50508184,2958536.87001075
1030,2024-11-05,4006205.8844079,2937544.82941776
1031,2024-11-20,4009487.37246716,2952375.17307467
1032,2024-11-08,4000117.38242178,2969890.97247188
1033,2024-11-10,3993062.93918893,2959844.26500786
1034,2024-11-09,4005505.16772662,2953171.55474926
1035,2024-11-06,3982283.45503024,2948965.55080392
1036,2024-11-20,4003329.8561207,2955426.9368547
1037,2024-11-20,4003507.64341232,2971261.98678642
1038,2024-11-11,3998774.85959135,2959759.2383254
1039,2024-11-23,4027369.15232715,2958436.36261361
1040,2024-11-12,4006287.61800223,2962571.85502793
1041,2024-11-20,3996107.3929322,2955969.07423329
1042,2024-11-17,3997883.75391969,2954835.1906418
1043,2024-11-24,4013129.48826239,2960918.30514261
1044,2024-11-23,4013306.14660421,2975666.70464399
1045,2024-11-14,4000463.43934703,2953752.29304797
1046,2024-11-27,4029816.44308546,2960713.83009779
1047,2024-11-24,3995481.22593514,2955463.448051
1048,2024-11-23,4030394.96182614,2962156.80272352
1049,2024-11-21,3998117.54172141,2954867.59909312
1050,2024-11-24,4019322.14860014,2969557.51773414
1051,2024-11-24,4005975.67636282,2957169.53353843
1052,2024-11-11,4009256.27193723,2959007.51544058
1053,2024-11-19,4015214.56814997,2971295.2930479
1054,2024-11-15,4008858.61015501,2957230.86012606
1055,2024-11-16,3999083.0646223,2956163.89584437
1056,2024-11-22,4007694.30310573,2955636.74073092
1057,2024-11-25,3992663.226207,2971065.63447967
1058,2024-11-13,4009408.21862621,2952476.59771765
1059,2024-11-23,4008976.48642441,2953059.10893035
1060,2024-11-21,4017034.97439178,2947131.82232019
1061,2024-11-12,4009325.04903725,2973083.60215795
1062,2024-11-12,4005875.56443192,2957521.51858784
1063,2024-11-11,3989999.60761107,2960220.68580055
1064,2024-11-07,3999455.04311695,2952787.87834964
1065,2024-11-20,4015193.37252053,2957347.94280421
1066,2024-11-11,4029335.19992016,2962845.35851048
1067,2024-11-07,3992928.54004954,2959146.87137556
1068,2024-11-05,4002044.46365502,2939985.61310617
1069,2024-11-21,4000068.24270976,2958119.40083723
1070,2024-11-21,4008958.31323648,2969267.05707566
1071,2024-11-02,4024439.98901803,2964000.001499
1072,2024-11-27,4009598.58653034,2958033.04922176
1073,2024-11-10,4014722.0066415,2971609.89495519
1074,2024-11-22,4013026.48235308,2961359.11652532
1075,2024-11-09,4026349.06018819,2960002.25863732
1076,2024-11-24,3999833.95886262,2958674.18804257
1077,2024-11-11,4013562.88725098,2959801.02849113
1078,2024-11-24,4000671.38939511,2955981.0350805
1079,2024-11-21,4010458.98180176,2958643.83684388
1080,2024-11-22,3998125.6797594,2955762.81544189
1081,2024-11-11,4003145.96639387,2952248.27857547
1082,2024-11-11,3997591.23082911,2956392.60896134
1083,2024-11-08,3998774.04305205,2955549.24954707
1084,2024-11-24,3991557.75820995,2954635.17747127
1085,2024-11-19,3995959.2102287,2954645.02884427
1086,2024-11-13,3993173.7906138,2962148.68791705
1087,2024-11-21,4009689.63386004,2955781.69267487
1088,2024-11-13,4009729.23899149,2951776.39812166
1089,2024-11-17,4024382.97083102,2964272.53270188
1090,2024-11-30,4019207.27064877,2967475.52691605
1091,2024-11-22,4021636.79568279,2963048.54840568
1092,2024-11-09,3994341.38894337,2952463.80688785
1093,2024-11-25,4020901.1446669,2964562.30611926
1094,2024-11-25,4022253.93744366,2960669.97668358
1095,2024-11-25,4036979.39056519,2957559.92157819
1096,2024-11-30,4023982.49534497,2965912.54343756
1097,2024-11-21,4023765.83293863,2962030.73638392
1098,2024-11-14,4021929.34373985,2963487.48728849
1099,2024-11-24,4003410.49311084,2956110.36531502
1100,2024-11-21,3990654.38336529,2957045.16692272
1101,2024-11-16,3997021.98406542,2953846.64167372
1102,2024-11-07,4008546.04882125,2946436.43014852
1103,2024-11-23,3999522.79718772,2956280.22169382
1104,2024-11-09,4012179.93302748,2956110.88533382
1105,2024-11-17,4012481.47282743,2959210.20655602
1106,2024-11-29,3998928.25591735,2953654.1473502
1107,2024-11-10,4017129.30987872,2973400.61594927
1108,2024-11-28,3999426.9844433,2956605.78083089
1109,2024-11-28,4001466.57069734,2952710.3186236
1110,2024-11-28,3989238.87650426,2957341.43144934
1111,2024-11-22,3997622.76120912,2953706.10673807
1112,2024-11-27,4033233.98320086,2962493.69059142
1113,2024-11-26,3992486.29032782,2955300.4695722
1114,2024-11-28,3992225.42265409,2959151.68307819
1115,2024-11-23,3993960.4725231,2958887.47087399
1116,2024-11-24,4011950.70987832,2959228.65399823
1117,2024-11-24,3998430.96658599,2956218.33277139
1118,2024-11-25,4010659.39262192,2953149.43184943
1119,2024-11-23,4011615.02875469,2974897.44691291
1120,2024-11-26,4015793.44283526,2964112.75705585
1121,2024-11-09,4001784.50411983,2953296.35469661
1122,2024-11-23,3998235.81419519,2959285.26561164
1123,2024-11-08,4000141.0345293,2950492.25368989
1124,2024-11-29,4004943.9192127,2976322.7187584
1125,2024-11-26,4010841.51135015,2973699.95276484
1126,2024-11-25,3995108.30396131,2955963.90502212
1127,2024-11-26,4000337.95095262,2954772.4058773
1128,2024-11-24,4012682.41295254,2972693.76831375
1129,2024-11-08,4024286.9296108,2962530.56673174
1130,2024-11-26,4024596.54534325,2961571.82268313
1131,2024-11-27,4017640.03635008,2960278.21770404
1132,2024-11-07,4000048.29100998,2957371.15376356
1133,2024-11-15,4002170.26281059,2952580.7945964
1134,2024-11-25,4002193.96194193,2955193.63524339
1135,2024-11-27,4011102.26218601,2966258.9035627
1136,2024-11-24,3990319.47202335,2961010.31522056
1137,2024-12-03,4000703.99170031,2956273.19012786
1138,2024-11-08,4009813.36458632,2951489.45121053
1139,2024-11-25,4016090.4932501,2963395.07412142
1140,2024-11-13,3996291.57652992,2954400.34544805
1141,2024-11-26,3996348.02989901,2957938.48830433
1142,2024-11-27,4001464.33676633,2954313.66574532
1143,2024-11-18,4024041.59639806,2965823.90295273
1144,2024-12-02,4001543.7594066,2953933.49974603
1145,2024-11-27,4010920.62774209,2977521.97648612
1146,2024-11-28,3999877.99331344,2953668.61578729
1147,2024-11-08,4026119.1325317,2962292.00993716
1148,2024-11-28,4021877.96903025,2967970.16477828
1149,2024-11-26,4013408.96820863,2971252.55551566
1150,2024-11-20,4004133.51730391,2953712.93474956
1151,2024-11-27,4011117.94590901,2979465.74736197
1152,2024-11-21,4011160.25689844,2959249.45726068
1153,2024-11-27,4016317.85406205,2958532.1945869
1154,2024-11-28,4014792.88010198,2976626.53820866
1155,2024-11-08,4005841.32555293,2976116.02092543
1156,2024-11-28,4002711.73062121,2971482.95776625
1157,2024-11-26,4007187.94430103,2959496.89706998
1158,2024-11-06,3999410.74096033,2956041.88987493
1159,2024-11-17,4023680.40243201,2963549.82929488
1160,2024-11-26,4007288.95205661,2955870.99654939
1161,2024-11-13,4004995.65088524,2952119.85111188
1162,2024-11-26,4004478.00930752,2955698.23530787
1163,2024-11-28,4002764.71213823,2960277.71713695
1164,2024-11-25,4014977.54730882,2964192.17876928
1165,2024-11-28,4009981.44839802,2964425.78870017
1166,2024-11-16,3993035.83279176,2961140.31986917
1167,2024-11-13,3997226.25722316,2956174.79831451
1168,2024-11-27,4014331.91248982,2957784.2490862
1169,2024-11-08,3996225.24741251,2956808.26874301
1170,2024-11-27,3997891.08071482,2970265.14753532
1171,2024-11-28,4007823.65952627,2953680.39899698
1172,2024-11-30,4012779.14943119,2960844.91956091
1173,2024-11-27,4023303.42029956,2960828.55049167
1174,2024-11-06,4023094.56272734,2961699.2316456
1175,2024-11-26,4008943.88682773,2953725.40912319
1176,2024-11-27,4011708.23947052,2952523.44232488
1177,2024-11-25,4010569.98468411,2959069.49721195
1178,2024-11-29,4006735.51305662,2961567.78643146
1179,2024-12-03,4016115.43733586,2984453.796901
1180,2024-11-30,4000180.83248327,2940739.28237626
1181,2024-11-07,3998628.52688056,2954504.31390991
1182,2024-11-30,4003379.98891645,2952358.35292425
1183,2024-11-23,4011311.1465675,2972778.91365163
1184,2024-12-01,3998324.691694,2959648.56872521
1185,2024-12-01,3998944.38835833,2959945.83655176
1186,2024-11-27,3988556.25991688,2953419.43586762
1187,2024-11-16,3997859.16893344,2959268.192888
1188,2024-11-27,4026644.91422542,2963679.54626386
1189,2024-11-20,3978842.21846003,2937792.35625345
1190,2024-11-07,4010262.95546437,2959510.4850709
1191,2024-11-26,4000784.18634417,2956520.18480497
1192,2024-11-26,3991009.84169473,2961105.31837124
1193,2024-12-02,4013956.55575665,2959621.86733907
1194,2024-11-30,4011196.30415694,2952657.93586932
1195,2024-11-28,4009121.24405142,2956213.81822531
1196,2024-11-29,4026045.03093717,2964072.12477969
1197,2024-12-02,4026293.74559019,2962411.65978645
1198,2024-11-29,4008967.5119092,2957287.20566353
1199,2024-11-13,3993240.87375743,2956501.17336563
1200,2024-11-26,4013765.52498341,2956067.31408774
1201,2024-11-26,4004241.04448374,2954394.04920243
1202,2024-12-02,4006453.62757494,2962127.03721606
1203,2024-11-28,4005574.18664865,2954392.76009989
1204,2024-12-01,4002721.79296105,2954298.83954568
1205,2024-11-29,4014349.89315339,2960862.86884373
1206,2024-11-20,4007721.8109691,2957070.06025049
1207,2024-11-14,4015412.99387797,2964195.899427
1208,2024-11-28,4023316.53553975,2958360.76032506
1209,2024-11-10,3997014.52572869,2957014.44896873
1210,2024-11-29,4014889.84792235,2971956.558363
1211,2024-11-21,3997723.97430801,2957994.99247485
1212,2024-11-30,4004576.31458811,2951290.57653225
1213,2024-11-28,3997323.84850461,2939324.46254461
1214,2024-11-29,3997683.68246215,2961084.34044986
1215,2024-11-15,4018171.71692458,2975807.52164827
1216,2024-11-27,4024800.5203027,2963132.58873976
1217,2024-11-23,3997902.69914202,2956578.57220693
1218,2024-11-14,4009247.05844768,2969906.04850989
1219,2024-11-30,4012481.15165651,2955498.83235668
1220,2024-11-24,4005615.56407806,2968931.06229131
1221,2024-11-19,4007872.13346644,2956152.39565113
1222,2024-11-20,4009716.39872949,2955796.132726
1223,2024-11-24,3996291.85183547,2957114.93012462
1224,2024-12-02,4029607.38967888,2963780.46245132
1225,2024-11-22,4006252.36233746,2969225.44098903
1226,2024-11-11,4003261.34646319,2967817.22040863
1227,2024-11-28,4006830.16017253,2951837.67559967
1228,2024-11-19,3977770.27292087,2929573.38831691
1229,2024-11-30,3991452.25743176,2953829.65205244
1230,2024-12-02,3990160.10672397,2956811.06566489
1231,2024-11-19,3991199.98663412,2957702.19675282
1232,2024-11-12,4008798.85062274,2955077.96125524
1233,2024-11-30,4025236.92103426,2958623.06655987
1234,2024-12-01,4012942.22564458,2959879.20019958
1235,2024-12-07,4007093.6704072,2957854.25630408
1236,2024-11-11,3999164.79972141,2952017.02196982
1237,2024-11-16,4009146.17762429,2951572.91070848
1238,2024-11-30,3996605.38573906,2954720.20965276
1239,2024-12-02,4007894.56100652,2956311.9630033
1240,2024-11-12,4001332.58975549,2954912.43059843
1241,2024-11-10,4002417.97691989,2972354.31909387
1242,2024-11-15,4024289.29753415,2958900.97034324
1243,2024-11-25,4003708.22147412,2953381.92848659
1244,2024-11-14,4021577.77836683,2964028.55191105
1245,2024-12-06,4002510.19280902,2956324.20662253
1246,2024-11-24,4009284.5226087,2958273.97765768
1247,2024-11-20,3996443.15129007,2953697.07442651
1248,2024-11-16,4028520.65169398,2961047.51512447
1249,2024-11-25,4006139.1754646,2954609.44990216
1250,2024-11-27,4002802.23326789,2949222.29410653
1251,2024-12-03,4005454.15711748,2955231.3683811
1252,2024-12-01,4004621.16047862,2957679.99978456
1253,2024-12-06,3997872.06419,2958364.74427045
1254,2024-11-15,4006893.56688332,2962939.0985175
1255,2024-11-14,3997713.20971782,2959386.24100923
1256,2024-11-28,4006905.46684798,2964431.18326246
1257,2024-11-29,4002272.27912331,2971027.79300625
1258,2024-11-29,4014656.45928792,2963828.90213059
1259,2024-11-16,3998659.61321381,2956280.4969745
1260,2024-11-13,3996696.01135089,2956686.50957765
1261,2024-11-28,4009677.16497737,2957042.87038655
1262,2024-11-10,4029746.84484498,2960244.38387977
1263,2024-12-02,4002976.43246014,2951914.17589324
1264,2024-11-16,3979860.77218452,2947200.64422551
1265,2024-11-18,3999195.25688744,2955604.0192361
1266,2024-12-06,4025557.71362365,2964012.7675912
1267,2024-12-02,4004312.49621044,2954517.37790171
1268,2024-11-21,4008221.66443478,2955031.78228203
1269,2024-12-06,4013211.82106513,2956098.94149055
1270,2024-12-04,4016432.17547779,2946604.51331787
1271,2024-12-02,3990832.11884296,2957940.5440771
1272,2024-11-30,3982440.07804819,2941010.81790303
1273,2024-12-02,4022798.36637787,2961674.8937659
1274,2024-12-02,4028295.87489594,2957131.05321217
1275,2024-12-02,4010842.01213424,2976078.3148629
1276,2024-11-17,3981994.16049342,2933546.3855707
1277,2024-12-02,3997378.14642729,2952628.26672097
1278,2024-11-29,3998305.91934422,2952302.82484254
1279,2024-11-30,4003929.76407274,2956712.37292259
1280,2024-11-19,3992784.81883168,2957749.24576587
1281,2024-12-03,3999657.89417898,2954189.24515535
1282,2024-12-01,3994903.27797355,2956522.00447683
1283,2024-12-05,3997195.03138872,2957066.32741148
1284,2024-12-01,4004247.37545281,2955984.33579435
1285,2024-11-22,3991080.12790914,2956671.76414191
1286,2024-11-30,4028606.32119158,2964138.68460719
1287,2024-11-27,3991184.75790836,2956423.84870265
1288,2024-12-02,3990196.59813845,2956492.13434123
1289,2024-11-21,4013327.62326806,2958969.97868157
1290,2024-12-03,4027110.8258229,2962368.21162062
1291,2024-11-21,4013875.61659645,2958672.97236329
1292,2024-12-05,4008688.15504758,2953253.35952292
1293,2024-11-23,4004018.81855726,2971000.5393039
1294,2024-12-06,4023805.21520047,2964615.37308428
1295,2024-11-14,4002265.92014254,2957133.57167959
1296,2024-11-17,3997294.53643628,2952488.59980906
1297,2024-12-02,3993801.74621896,2955716.89113299
1298,2024-11-21,4028714.49614895,2962767.18167683
1299,2024-11-19,4019811.66153034,2971851.75903643
1300,2024-12-06,3994688.90957767,2957020.04535854
1301,2024-12-03,4002670.82843028,2956532.19393391
1302,2024-11-21,3987460.88146192,2938309.49824538
1303,2024-11-17,4000392.4956526,2953665.0323787
1304,2024-12-04,4008478.49673691,2955710.5200699
1305,2024-11-30,4026113.41097607,2964023.54570843
1306,2024-11-28,3996601.36680541,2956975.58695563
1307,2024-11-22,4006658.49726418,2963902.74679183
1308,2024-11-22,4008246.66443221,2963341.81107134
1309,2024-11-18,4011020.13360117,2970870.88929717
1310,2024-12-08,3994767.67408199,2947564.54301045
1311,2024-12-06,4001817.64714142,2955419.27811943
1312,2024-11-28,4008671.30455215,2950923.53012134
1313,2024-11-30,4008330.74741232,2953873.77328346
1314,2024-11-26,4032749.46341216,2962125.15122982
1315,2024-12-01,3999148.90052494,2956625.74879134
1316,2024-12-02,4003761.69963974,2958204.68427025
1317,2024-12-01,4000597.00533978,2978630.12891708
1318,2024-12-03,4003927.44035771,2951345.32650857
1319,2024-12-08,4012384.99112583,2970350.09929215
1320,2024-12-04,4011041.7397863,2958945.19007667
1321,2024-11-29,4006271.90439752,2957095.50815808
1322,2024-12-04,3999235.60938703,2957500.08751623
1323,2024-12-02,4008084.29421018,2955357.64325106
1324,2024-11-23,4023844.07039138,2961521.48125922
1325,2024-12-08,3997462.55201596,2969910.6042687
1326,2024-12-02,3999356.67691408,2971444.13974744
1327,2024-12-06,4003628.69216825,2976298.06647449
1328,2024-11-28,4022897.59075083,2963001.74048638
1329,2024-11-17,4005965.11164123,2958235.20699863
1330,2024-12-04,4004687.3856419,2959791.69627454
1331,2024-12-08,3988021.13282232,2955543.5517455
1332,2024-12-02,3994349.82917712,2962411.2467746
1333,2024-12-03,4005823.32975024,2950484.97845318
1334,2024-12-03,3994016.40723761,2952144.78740784
1335,2024-11-22,4003193.03650764,2958472.12717283
1336,2024-11-12,4004876.58292333,2951482.7317492
1337,2024-11-13,4003015.77169528,2951422.01169541
1338,2024-12-06,4003521.18530523,2958377.84255827
1339,2024-12-07,4006646.9171075,2964793.42634706
1340,2024-12-04,4013626.6600873,2960730.01814846
1341,2024-12-07,3990167.11432147,2960901.98305609
1342,2024-12-08,3988967.02348892,2956684.90102254
1343,2024-12-07,4002878.28418199,2959508.49831327
1344,2024-12-04,3994004.16358613,2954653.84974288
1345,2024-12-01,3984526.82321532,2942320.93777599
1346,2024-12-03,4014592.18159033,2959329.34739683
1347,2024-12-07,3998864.94695368,2955266.62069145
1348,2024-11-23,4006780.23901627,2962735.77431803
1349,2024-11-21,4000370.09486025,2970844.85493838
1350,2024-12-05,3998050.12953471,2958393.84950478
1351,2024-12-07,4004531.11991191,2955368.11240555
1352,2024-12-03,4009831.72363176,2955992.96992454
1353,2024-11-27,4012061.017913,2955827.32968024
1354,2024-12-06,4011842.21244213,2971798.69247675
1355,2024-12-06,4011561.83289249,2958937.75185871
1356,2024-11-24,3994774.61897003,2960793.32330365
1357,2024-11-16,4031482.78211997,2954451.80374727
1358,2024-12-07,3993056.48447311,2959516.90762186
1359,2024-12-05,3989845.52871307,2956771.18616544
1360,2024-12-05,4013866.2215781,2975573.46526386
1361,2024-12-06,4009862.0856807,2974202.36538355
1362,2024-12-10,4005874.25366927,2957659.07549045
1363,2024-11-24,4007751.03601568,2954718.63851163
1364,2024-12-05,3998299.38313787,2954718.6548796
1365,2024-12-05,4026409.96502656,2959555.5472845
1366,2024-12-10,3987519.2743025,2946742.11079695
1367,2024-12-03,4005495.70095674,2955956.00322422
1368,2024-12-06,4007358.02765949,2962395.28036318
1369,2024-12-08,3996256.33350329,2955838.93358033
1370,2024-11-29,4005565.0011982,2955228.44450416
1371,2024-12-04,3998978.4112356,2959726.57327887
1372,2024-12-07,4015345.22809166,2964252.97822088
1373,2024-12-05,4009455.75118878,2951374.83698029
1374,2024-11-15,3994780.14524627,2957752.93072415
1375,2024-12-04,4024328.91641642,2963468.09178051
1376,2024-11-24,3988917.98527338,2947384.53795615
1377,2024-12-05,4014950.64850227,2983698.24904254
1378,2024-11-25,3999663.36599918,2955167.38461063
1379,2024-11-21,3991589.38877354,2958849.9350011
1380,2024-11-27,3999067.50662294,2954189.90109418
1381,2024-12-01,4011379.40830742,2959541.11284576
1382,2024-11-24,4001321.7551693,2952576.62788593
1383,2024-12-05,3993293.55936235,2967674.74957046
1384,2024-12-05,3999974.26172188,2955474.77749439
1385,2024-12-05,4015988.8430187,2964824.20188997
1386,2024-12-08,4010769.60553787,2959531.65743625
1387,2024-11-30,3994577.4559824,2952184.74218987
1388,2024-12-01,3995659.936227,2956857.36505356
1389,2024-12-06,4014765.87285173,2973349.90655536
1390,2024-12-04,3989136.41894018,2959284.39172201
1391,2024-11-30,4010757.11114551,2956879.41011778
1392,2024-11-24,3994128.79779957,2957927.97519707
1393,2024-11-17,4008207.76329441,2957760.96078092
1394,2024-12-01,4014955.33691693,2944266.00753621
1395,2024-11-27,4028352.95346996,2955105.10015073
1396,2024-12-05,4005827.21863317,2958148.92725006
1397,2024-11-16,4015589.83043833,2959299.84905889
1398,2024-12-09,4007099.04423411,2954611.42845293
1399,2024-11-25,3995093.32170848,2955798.76799587
1400,2024-12-09,4007696.26828537,2970808.94202507
1401,2024-12-04,4011306.31657428,2972975.60250027
1402,2024-12-05,4015562.60994788,2978179.42827666
1403,2024-12-07,4024922.93813153,2958487.70602858
1404,2024-12-11,4009033.45090571,2956175.59779287
1405,2024-11-24,4025492.8490395,2958874.39884163
1406,2024-12-08,3996552.826616,2956704.18970157
1407,2024-12-08,3991801.56622476,2946856.55668249
1408,2024-12-09,4014049.35294248,2958835.80949727
1409,2024-12-06,4006372.10009594,2954863.50847746
1410,2024-12-10,4004936.87835463,2952405.37231563
1411,2024-12-08,3992497.26373037,2955422.05593299
1412,2024-12-10,4020444.23274621,2950898.29706824
1413,2024-11-20,3994252.85992176,2974785.2529834
1414,2024-12-10,4025027.349808,2964665.15151933
1415,2024-11-28,4028383.69165818,2959820.25790919
1416,2024-12-10,4016080.46314522,2973896.0433644
1417,2024-11-27,3998874.99222266,2953381.97953697
1418,2024-12-03,3993025.8266264,2962555.63513898
1419,2024-11-27,4009577.30170181,2954568.13100614
1420,2024-12-04,4024894.54806415,2964000.10707373
1421,2024-12-06,4005185.59724094,2953275.17612684
1422,2024-11-25,3990961.09729651,2957542.13531809
1423,2024-11-28,4011759.27495984,2959142.96764047
1424,2024-11-29,3996907.49270788,2955865.16462666
1425,2024-12-09,4008971.82874823,2971553.35360674
1426,2024-11-28,4015072.30936985,2958485.82351315
1427,2024-12-05,4004956.43369057,2953966.84119087
1428,2024-12-07,3988031.58903431,2957396.23137564
1429,2024-12-11,4024421.86317706,2961142.24478515
1430,2024-12-10,4023337.22688869,2963828.47600968
1431,2024-12-07,4007141.17723039,2955818.89699515
1432,2024-12-09,3998560.00647284,2953566.01652242
1433,2024-12-12,4004423.88413649,2952929.63170883
1434,2024-12-06,4000640.5553207,2957068.78722412
1435,2024-12-11,4008606.48593966,2968375.01575201
1436,2024-12-05,4008763.91783933,2957551.51706406
1437,2024-12-03,3990809.72411814,2953011.98104112
1438,2024-12-08,4007842.34460343,2967981.62247899
1439,2024-12-03,3981368.81654142,2937748.14168693
1440,2024-11-20,4005957.95030613,2957235.44728688
1441,2024-12-09,4010569.20137085,2974441.71081401
1442,2024-12-09,4024910.58028294,2962708.83053594
1443,2024-12-11,3994973.62261246,2971592.89108013
1444,2024-12-03,4008794.99946349,2969292.69211738
1445,2024-12-03,4015128.32201707,2963297.17888574
1446,2024-12-08,4017217.62820637,2959777.68970734
1447,2024-12-04,3998778.92342108,2952419.60956355
1448,2024-12-06,4011842.83690342,2965544.36097843
1449,2024-11-25,4008968.54678633,2957675.84094134
1450,2024-12-01,4024157.46805621,2964918.87075322
1451,2024-11-17,4010021.32455242,2957100.86317026
1452,2024-12-08,4017946.592218,2964587.4800865
1453,2024-12-06,4017887.12659507,2974563.74943319
1454,2024-11-24,4007084.13065553,2954534.59265488
1455,2024-12-10,4022999.8625395,2963088.60755688
1456,2024-11-26,4014184.60911331,2954419.87500251
1457,2024-11-26,3983076.9367432,2947231.16160785
1458,2024-11-24,3996315.68607028,2954551.0870256
1459,2024-12-05,4004218.04906973,2953739.46530452
1460,2024-12-09,4004626.80792088,2962235.66398133
1461,2024-12-09,4008308.33678106,2956912.22609616
1462,2024-12-11,4018616.41200132,2966554.14359757
1463,2024-12-04,4021893.43730896,2962671.59537756
1464,2024-12-11,4015083.42989093,2981850.40490341
1465,2024-12-09,3990235.09539498,2952202.25240506
1466,2024-11-27,4000583.52299932,2979679.45440651
1467,2024-12-08,4007480.42882108,2958486.83913846
1468,2024-12-09,3986790.30861104,2960353.78618794
1469,2024-12-11,4001664.78348932,2970357.10608354
1470,2024-12-10,3981559.03084286,2934097.33425251
1471,2024-12-11,3982736.31040551,2961772.49425424
1472,2024-11-28,4002402.38630478,2975034.79929411
1473,2024-12-08,4023208.44454942,2962655.90339876
1474,2024-11-28,4027358.24006547,2963899.57789187
1475,2024-12-08,3992586.8683331,2957592.26181963
1476,2024-12-03,4007113.4964297,2956921.07891363
1477,2024-12-11,3993810.07552919,2956622.65988713
1478,2024-12-07,4000138.33525852,2958015.36454419
1479,2024-12-03,3989206.69330708,2961008.18837451
1480,2024-12-11,3999144.91699354,2955765.43710982
1481,2024-12-06,4033320.48447998,2961671.61236863
1482,2024-11-24,4003522.51544686,2952381.57567823
1483,2024-12-09,4018866.15992098,2964889.23898843
1484,2024-12-10,3994893.88081244,2942781.25456783
1485,2024-11-25,4007646.28220005,2964490.48696692
1486,2024-12-06,3998605.28064343,2958795.78979084
1487,2024-12-08,4002919.19273038,2968101.44289242
1488,2024-11-30,4015618.73179303,2964686.55085808
1489,2024-12-08,3997355.18190437,2954583.665742
1490,2024-12-10,3998248.17978617,2956072.24449304
1491,2024-12-07,3997854.49124836,2955026.77067671
1492,2024-12-06,4007913.31196532,2956324.2981899
1493,2024-12-03,3998830.6463612,2952972.07682196
1494,2024-12-12,3999751.75964506,2956317.12338162
1495,2024-12-10,4009190.3420049,2954966.39899567
1496,2024-11-23,4006393.48522631,2963201.75864379
1497,2024-12-15,4019737.78557917,2977537.63354763
1498,2024-12-11,4020064.75280027,2974949.41649897
1499,2024-12-07,4002777.38370576,2952893.45838131
1500,2024-12-11,3999499.78360856,2979789.92078441
1501,2024-12-14,4017545.13658089,2958300.81811885
1502,2024-12-08,4001496.16119737,2955530.48435666
1503,2024-12-09,4005469.94256284,2951661.83140085
1504,2024-12-01,4004060.96563962,2951417.68183113
1505,2024-12-10,4004814.72685927,2957743.33133208
1506,2024-12-07,4011364.22246394,2955426.05022007
1507,2024-12-07,3995572.54869405,2955682.99931426
1508,2024-12-07,4008049.67180981,2976885.43847156
1509,2024-12-13,3995038.34450774,2959507.19259792
1510,2024-12-12,4018832.98940751,2966225.49812788
1511,2024-12-09,4037566.13225421,2953483.94391261
1512,2024-12-16,4002202.16032246,2950968.68517718
1513,2024-12-10,4031397.29968679,2961570.4456096
1514,2024-12-10,3993164.19361081,2959426.78051839
1515,2024-12-13,4013749.38806042,2962175.54657478
1516,2024-11-26,4012977.81373384,2960759.95772757
1517,2024-11-30,4005067.60245671,2951528.41253591
1518,2024-12-09,4001727.54636532,2954436.00454593
1519,2024-12-11,4005678.16249815,2957227.04645455
1520,2024-12-14,4005648.22255538,2967355.2657471
1521,2024-12-13,4005829.06020666,2963451.72084333
1522,2024-11-28,4010742.94304159,2973964.53851314
1523,2024-12-08,4005581.76428265,2956334.53970461
1524,2024-11-29,4008837.81948306,2957975.28483798
1525,2024-12-07,3990059.84685428,2961055.75223569
1526,2024-12-13,3996681.11571829,2957228.19790811
1527,2024-12-09,4006707.93770268,2962420.96792525
1528,2024-12-01,4010287.55247676,2959423.37964306
1529,2024-11-28,4009223.5828754,2954323.04969343
1530,2024-12-10,4006004.29771723,2957115.1878441
1531,2024-12-08,3997325.60474577,2953013.31037787
1532,2024-11-25,4023880.68272428,2960187.03837866
1533,2024-12-13,4004984.33880021,2958204.99369359
1534,2024-12-06,4010334.60642788,2970084.69068282
1535,2024-11-26,4007528.50913335,2975962.45575237
1536,2024-12-04,4010691.68677291,2958532.36343747
1537,2024-12-05,4000110.03368988,2957309.30891577
1538,2024-12-13,4000269.94508676,2953509.48239885
1539,2024-12-14,3994992.5892422,2955012.01972992
1540,2024-11-25,4002927.70139981,2952368.95313997
1541,2024-11-25,4008815.57456868,2956124.27467522
1542,2024-12-02,3993177.69161503,2972624.91601271
1543,2024-12-11,4010118.81022402,2959531.52566627
1544,2024-12-14,4014507.91896376,2964731.15955028
1545,2024-12-11,3983788.20516482,2960824.12644011
1546,2024-12-11,4010912.32743735,2973363.18766153
1547,2024-12-15,4031553.46979237,2954309.7517118
1548,2024-12-06,4006568.3790884,2955699.64952548
1549,2024-12-12,4017991.7077016,2972377.78481148
